id,name,legal_name,idno,niche,niche_label,owner_or_manager,locality,sector,address,phone,email,instagram,facebook,telegram,whatsapp,maps_url,outreach_status,demo_site_url,website_status,verified_at,confidence,purchase_score,estimated_budget_mdl,recommended_approach,source_1,source_2,source_3,website_check_summary,notes
"chisinau-psychology--543","Дентекс Медицина","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","Moldova","Москва, Хорошёвское ш., 12, корп. 1","8 (800) 101-10-04","","","","","","https://yandex.md/maps/org/denteks_meditsina/17947283375/","новый","","verified_no_site","2026-07-15","high","7","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://yandex.md/maps/org/denteks_meditsina/17947283375/","https://yandex.md/maps/?text=%D0%94%D0%B5%D0%BD%D1%82%D0%B5%D0%BA%D1%81%20%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D0%B0","","brand_exact_search: ""Дентекс Медицина"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Дентекс Медицина"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Дентекс Медицина"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Дентекс Медицина social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""8 (800) 101-10-04"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: .md .com .ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology--544","Центр Традиционной Восточной Медицины Ван Шу Хэ","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","Moldova","Москва, Рублёвское ш., 85","+7 (495) 933-25-22","","","","","","https://yandex.md/maps/org/tsentr_traditsionnoy_vostochnoy_meditsiny_van_shu_khe/1277991287/","новый","","verified_no_site","2026-07-15","high","7","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://max.ru/u/f9LHodD0cOLDF_sOksXlHtlECEMtDUTz9i3klQfKDJ0Z1Huvncjrn8uSBZ0","https://yandex.md/maps/?text=%D0%A6%D0%B5%D0%BD%D1%82%D1%80%20%D0%A2%D1%80%D0%B0%D0%B4%D0%B8%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%BE%D0%B9%20%D0%92%D0%BE%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%BE%D0%B9%20%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%8B%20%D0%92%D0%B0%D0%BD%20%D0%A8%D1%83%20%D0%A5%D1%8D","","brand_exact_search: ""Центр Традиционной Восточной Медицины Ван Шу Хэ"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Центр Традиционной Восточной Медицины Ван Шу Хэ"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Центр Традиционной Восточной Медицины Ван Шу Хэ"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Центр Традиционной Восточной Медицины Ван Шу Хэ social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""+7 (495) 933-25-22"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: .md .com .ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology--545","Мир долголетия","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","Moldova","Москва, Мичуринский просп., 19, корп. 3","+7 (925) 772-52-00","","","","","","https://yandex.md/maps/org/mir_dolgoletiya/241296203192/","новый","","verified_no_site","2026-07-15","high","7","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://t.me/clinic_md","https://yandex.md/maps/?text=%D0%9C%D0%B8%D1%80%20%D0%B4%D0%BE%D0%BB%D0%B3%D0%BE%D0%BB%D0%B5%D1%82%D0%B8%D1%8F","","brand_exact_search: ""Мир долголетия"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Мир долголетия"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Мир долголетия"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Мир долголетия social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""+7 (925) 772-52-00"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: .md .com .ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology--546","Столичная диагностика","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","Moldova","Новозыбков, площадь Октябрьской Революции, 1","+7 (915) 805-03-03","","","","","","https://yandex.md/maps/org/stolichnaya_diagnostika/57480100252/","новый","","verified_no_site","2026-07-15","high","7","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://vk.com/stoldiagnostnov","https://yandex.md/maps/?text=%D0%A1%D1%82%D0%BE%D0%BB%D0%B8%D1%87%D0%BD%D0%B0%D1%8F%20%D0%B4%D0%B8%D0%B0%D0%B3%D0%BD%D0%BE%D1%81%D1%82%D0%B8%D0%BA%D0%B0","","brand_exact_search: ""Столичная диагностика"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Столичная диагностика"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Столичная диагностика"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Столичная диагностика social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""+7 (915) 805-03-03"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: .md .com .ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-invitro-547","Invitro","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","Moldova","Новозыбков, ул. Ломоносова, 36","8 (800) 200-36-30","","","","","","https://yandex.md/maps/org/invitro/16531282366/","новый","","verified_no_site","2026-07-15","high","7","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://ok.ru/invitrolab","https://yandex.md/maps/?text=Invitro","","brand_exact_search: ""Invitro"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Invitro"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Invitro"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Invitro social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""8 (800) 200-36-30"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: invitro.md invitro.com invitro.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-psiholog-ego-pentru-copii-si-548","Psiholog Ego pentru copii si","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","Moldova","Кишинёв, сектор Центр, ул. Михай Эминеску, 42","+373 760 1-84-86","","","","","","https://yandex.md/maps/org/psiholog_ego_pentru_copii_si/16827931816/","новый","","verified_no_site","2026-07-15","high","7","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://yandex.md/maps/org/psiholog_ego_pentru_copii_si/16827931816/","https://yandex.md/maps/?text=Psiholog%20Ego%20pentru%20copii%20si","","brand_exact_search: ""Psiholog Ego pentru copii si"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Psiholog Ego pentru copii si"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Psiholog Ego pentru copii si"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Psiholog Ego pentru copii si social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""+373 760 1-84-86"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: psihologegopentrucopiisi.md psihologegopentrucopiisi.com psihologegopentrucopiisi.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-psiholog-stefan-popov-549","Psiholog Ştefan Popov","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/stefan.popov.psiholog/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/stefan.popov.psiholog/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Bra%C8%99ov","","brand_exact_search: ""Psiholog Ştefan Popov"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Psiholog Ştefan Popov"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Psiholog Ştefan Popov"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Psiholog Ştefan Popov social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""Psiholog Ştefan Popov"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: psihologstefanpopov.md psihologstefanpopov.com psihologstefanpopov.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-psychologyprof-550","PsychologyProf","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/psychologyprofmd/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/psychologyprofmd/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Ia%C8%99i","","brand_exact_search: ""PsychologyProf"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""PsychologyProf"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""PsychologyProf"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: PsychologyProf social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""PsychologyProf"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: psychologyprof.md psychologyprof.com psychologyprof.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-psiholog-zinaida-gribincea-551","Psiholog Zinaida Gribincea","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/Gribincea.Zinaida/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/Gribincea.Zinaida/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Ia%C8%99i","","brand_exact_search: ""Psiholog Zinaida Gribincea"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Psiholog Zinaida Gribincea"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Psiholog Zinaida Gribincea"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Psiholog Zinaida Gribincea social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""Psiholog Zinaida Gribincea"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: psihologzinaidagribincea.md psihologzinaidagribincea.com psihologzinaidagribincea.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-psihologul-niculaes-ana-552","Psihologul Niculaes Ana","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/psihologAnaNiculaes/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/psihologAnaNiculaes/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Ia%C8%99i","","brand_exact_search: ""Psihologul Niculaes Ana"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Psihologul Niculaes Ana"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Psihologul Niculaes Ana"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Psihologul Niculaes Ana social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""Psihologul Niculaes Ana"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: psihologulniculaesana.md psihologulniculaesana.com psihologulniculaesana.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-psihoterapeut-de-cuplu-553","Psihoterapeut de cuplu","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/sanduleac.psiholog/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/sanduleac.psiholog/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Ia%C8%99i","","brand_exact_search: ""Psihoterapeut de cuplu"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Psihoterapeut de cuplu"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Psihoterapeut de cuplu"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Psihoterapeut de cuplu social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""Psihoterapeut de cuplu"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: psihoterapeutdecuplu.md psihoterapeutdecuplu.com psihoterapeutdecuplu.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-psiholog-doina-chiosa-554","Psiholog Doina Chiosa","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/p/Psiholog-Doina-Chiosa-100066395936886/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/p/Psiholog-Doina-Chiosa-100066395936886/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Ia%C8%99i","","brand_exact_search: ""Psiholog Doina Chiosa"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Psiholog Doina Chiosa"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Psiholog Doina Chiosa"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Psiholog Doina Chiosa social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""Psiholog Doina Chiosa"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: psihologdoinachiosa.md psihologdoinachiosa.com psihologdoinachiosa.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-cezara-dilevschi-psiholog-psihoterapeut-555","Cezara Dilevschi Psiholog- Psihoterapeut","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/psihologmd/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/psihologmd/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Ia%C8%99i","","brand_exact_search: ""Cezara Dilevschi Psiholog- Psihoterapeut"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Cezara Dilevschi Psiholog- Psihoterapeut"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Cezara Dilevschi Psiholog- Psihoterapeut"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Cezara Dilevschi Psiholog- Psihoterapeut social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""Cezara Dilevschi Psiholog- Psihoterapeut"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: cezaradilevschipsihologpsihoterapeut.md cezaradilevschipsihologpsihoterapeut.com cezaradilevschipsihologpsihoterapeut.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-psiholog-online-andronic-elena-556","Psiholog Online, Andronic Elena","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/psiholog.online.moldova/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/psiholog.online.moldova/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Bra%C8%99ov","","brand_exact_search: ""Psiholog Online, Andronic Elena"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Psiholog Online, Andronic Elena"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Psiholog Online, Andronic Elena"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Psiholog Online, Andronic Elena social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""Psiholog Online, Andronic Elena"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: psihologonlineandronicelena.md psihologonlineandronicelena.com psihologonlineandronicelena.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-psiholog-mihalache-veronica-557","Psiholog Mihalache Veronica","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/PsihologMihalacheVeronica/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/PsihologMihalacheVeronica/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Ia%C8%99i","","brand_exact_search: ""Psiholog Mihalache Veronica"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Psiholog Mihalache Veronica"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Psiholog Mihalache Veronica"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Psiholog Mihalache Veronica social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""Psiholog Mihalache Veronica"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: psihologmihalacheveronica.md psihologmihalacheveronica.com psihologmihalacheveronica.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-daniela-hariton-psiholog-clinician-psihoterapeut-coach-558","Daniela Hariton psiholog clinician - psihoterapeut - coach","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/danielahariton.md/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/danielahariton.md/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Bra%C8%99ov","","brand_exact_search: ""Daniela Hariton psiholog clinician - psihoterapeut - coach"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Daniela Hariton psiholog clinician - psihoterapeut - coach"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Daniela Hariton psiholog clinician - psihoterapeut - coach"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Daniela Hariton psiholog clinician - psihoterapeut - coach social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""Daniela Hariton psiholog clinician - psihoterapeut - coach"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: danielaharitonpsihologclinicianpsihoterapeutcoach.md danielaharitonpsihologclinicianpsihoterapeutcoach.com danielaharitonpsihologclinicianpsihoterapeutcoach.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-irina-parvan-cabinet-individual-de-psihologie-si-psihoterapie-559","Irina Parvan - Cabinet Individual de Psihologie si Psihoterapie","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/Irinaparvan.md/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/Irinaparvan.md/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Bra%C8%99ov","","brand_exact_search: ""Irina Parvan - Cabinet Individual de Psihologie si Psihoterapie"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Irina Parvan - Cabinet Individual de Psihologie si Psihoterapie"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Irina Parvan - Cabinet Individual de Psihologie si Psihoterapie"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Irina Parvan - Cabinet Individual de Psihologie si Psihoterapie social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""Irina Parvan - Cabinet Individual de Psihologie si Psihoterapie"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: irinaparvancabinetindividualdepsihologiesipsihoterapie.md irinaparvancabinetindividualdepsihologiesipsihoterapie.com irinaparvancabinetindividualdepsihologiesipsihoterapie.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-25-best-psychologist-near-centru-chisinau-moldova-560","25 Best Psychologist Near Centru, Chişinău, Moldova","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/biz/psychologist/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/biz/psychologist/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Bra%C8%99ov","","brand_exact_search: ""25 Best Psychologist Near Centru, Chişinău, Moldova"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""25 Best Psychologist Near Centru, Chişinău, Moldova"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""25 Best Psychologist Near Centru, Chişinău, Moldova"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: 25 Best Psychologist Near Centru, Chişinău, Moldova social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""25 Best Psychologist Near Centru, Chişinău, Moldova"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: 25bestpsychologistnearcentruchisinaumoldova.md 25bestpsychologistnearcentruchisinaumoldova.com 25bestpsychologistnearcentruchisinaumoldova.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-psychology-facultatea-de-psihologie-si-asistenta-sociala-usem-561","Facultatea de Psihologie și Asistență Socială, USEM","","","psychology","Психологи, психотерапевты и коучи","","Chișinău","online / RO","online / RO","","","","https://www.facebook.com/FacultateaPsihologieSiAsistentaSocialaUSEM/","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–14 000","Предложить личный сайт специалиста: направления работы, квалификация, отзывы, онлайн-запись и безопасная форма обращения.","https://www.facebook.com/FacultateaPsihologieSiAsistentaSocialaUSEM/","https://search.brave.com/search?q=site%3Afacebook.com%20psiholog%20Bra%C8%99ov","","brand_exact_search: ""Facultatea de Psihologie și Asistență Socială, USEM"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Facultatea de Psihologie și Asistență Socială, USEM"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Facultatea de Psihologie și Asistență Socială, USEM"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Facultatea de Psihologie și Asistență Socială, USEM social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""Facultatea de Psihologie și Asistență Socială, USEM"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: facultateadepsihologiesiasistentasocialausem.md facultateadepsihologiesiasistentasocialausem.com facultateadepsihologiesiasistentasocialausem.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
